-2.13899993896484,53.7669982910156,100.753997802734,101.224998474121,-46.7229995727539,26.1590003967285,-2.14199829101562,53.7910003662109,100.763000488281,101.29100036621,-46.7680015563964,28.9829998016357,-0.170000001788139,38.4690017700195,-19.07200050354,27.8159999847412
-2.13999938964843,53.765998840332,100.75299835205,101.224998474121,-46.7529983520507,26.1590003967285,-2.13999938964843,53.8050003051757,100.762001037597,101.292999267578,-46.7719993591308,28.9120006561279,-0.170000001788139,38.4690017700195,-18.3519992828369,28.1310005187988
-2.12799835205078,53.765998840332,100.681999206542,101.226997375488,-46.8400001525878,26.1319999694824,-2.08799743652343,53.898998260498,100.573997497558,101.305999755859,-46.974998474121,28.5540008544921,-0.167999997735023,38.4679985046386,-16.9379997253417,28.1989994049072
-2.08999633789062,53.7649993896484,100.532997131347,101.236000061035,-47.148998260498,25.9519996643066,-1.99700164794921,54.0379981994628,100.210998535156,101.393997192382,-47.3069992065429,28.0860004425048,-0.168999999761581,38.4679985046386,-15.6339998245239,28.2099990844726
-2.02200317382812,53.765998840332,100.24299621582,101.29100036621,-47.6969985961914,25.5590000152587,-1.81500244140625,54.2589988708496,99.5979995727539,101.555999755859,-47.9560012817382,27.2259998321533,-0.172999992966651,38.4700012207031,-14.1000003814697,28.3509998321533
-1.9520034790039,53.7649993896484,99.9339981079101,101.366996765136,-48.2470016479492,25.1679992675781,-1.63099670410156,54.5029983520507,98.9729995727539,101.736999511718,-48.5830001831054,26.3320007324218,-0.171000003814697,38.466999053955,-12.8520002365112,28.4209995269775
-1.85800170898437,53.7760009765625,99.5210037231445,101.463996887207,-48.9920005798339,24.6019992828369,-1.37599945068359,54.8440017700195,98.0830001831054,101.995002746582,-49.4720001220703,25.0569992065429,-0.168999999761581,38.4700012207031,-11.3470001220703,28.4680004119873
-1.76799774169921,53.7869987487792,99.1039962768554,101.552001953125,-49.8709983825683,23.9459991455078,-1.11199951171875,55.1920013427734,97.1959991455078,102.222999572753,-50.2929992675781,23.8460006713867,-0.172000005841255,38.4710006713867,-9.99100017547607,28.4799995422363
-1.6449966430664,53.7989997863769,98.6179962158203,101.682998657226,-50.7410011291503,23.2989997863769,-0.819000244140625,55.5820007324218,96.2009963989257,102.514999389648,-51.3479995727539,22.4039993286132,-0.167999997735023,38.4690017700195,-8.5620002746582,28.4820003509521
-1.52400207519531,53.8040008544921,98.0770034790039,101.791999816894,-51.8079986572265,22.5610008239746,-0.474998474121093,56.0130004882812,95.0469970703125,102.849998474121,-52.458999633789,20.7530002593994,-0.168999999761581,38.4679985046386,-7.17700004577636,28.503999710083
-1.38899993896484,53.8129997253417,97.515998840332,101.920997619628,-52.8720016479492,21.7189998626708,-0.125,56.4930000305175,93.8150024414062,103.180999755859,-53.7190017700195,19.0009994506835,-0.170000001788139,38.4690017700195,-5.69000005722045,28.5249996185302
-1.25099945068359,53.8300018310546,96.9550018310546,102.06900024414,-53.9630012512207,20.9769992828369,0.231002807617187,56.9729995727539,92.6230010986328,103.498001098632,-54.890998840332,17.2759990692138,-0.173999994993209,38.4700012207031,-4.41099977493286,28.5279998779296
-1.09200286865234,53.8370018005371,96.3300018310546,102.208999633789,-55.2050018310546,20.0709991455078,0.556999206542968,57.4039993286132,91.4909973144531,103.825996398925,-56.0209999084472,15.6680002212524,-0.170000001788139,38.4729995727539,-2.86599993705749,28.5310001373291
